NEGERI,KATEGORI,kodPAR,namaPAR,kodDUN,namaDUN,KODLOKALITI,KOD AND DM ,NAMA DAERAH MENGUNDI,TEMPAT MENGUNDI,SALURAN,KERTAS UNDI DALAM TONG UNDI,UNDI BAIK,UNDI ROSAK,UNDI TIDAK DILETAK BALIK,BN,BN_CALON,BN_VOTE,PR_1,PR_1_CALON,PR_1_VOTE,PR_2,PR_2_CALON,PR_2_VOTE,OTHER1,OTHER1_CALON,OTHER1_VOTE,OTHER2,OTHER2_CALON,OTHER2_VOTE,OTHER3,OTHER3_CALON,OTHER3_VOTE,OTHER4,OTHER4_CALON,OTHER4_VOTE,OTHER5,OTHER5_CALON,OTHER5_VOTE
PAHANG,UNDI BIASA,P081,JERANTUT,N10,DAMAK,081/10/19,HULU CHEKA 081/10/19,HULU CHEKA,SEK. MEN. AGAMA EHYAIL MAARIF ULU CHEKA,,1065,1042,22,1,MCA,LAU LEE,796,PKR,JAMALUDDIN BIN ABD RAHIM,121,,,0,BEBAS,MOHD NOR JAAFAR,9,BEBAS,KOH BOON HENG,116,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N10,DAMAK,081/10/20,TAMAN MUHIBBAH 081/10/20,TAMAN MUHIBBAH,SEK. MEN. KEB. JERANTUT,,2573,2521,52,0,MCA,LAU LEE,728,PKR,JAMALUDDIN BIN ABD RAHIM,236,,,0,BEBAS,MOHD NOR JAAFAR,13,BEBAS,KOH BOON HENG,1544,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P081,JERANTUT,N10,DAMAK,081/10/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,601,489,65,47,MCA,LAU LEE,350,PKR,JAMALUDDIN BIN ABD RAHIM,62,,,0,BEBAS,MOHD NOR JAAFAR,5,BEBAS,KOH BOON HENG,72,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/01,FELDA KOTA GELANGGI 2 081/11/01,FELDA KOTA GELANGGI 2,SEK. KEB. LKTP KOTA GELANGGI 2,,2039,2009,28,2,UMNO,AHMAD SHUKRI BIN ISMAIL,1285,PAS,YOHANIS BIN AHMAD,724,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/02,FELDA LEPAR UTARATIGA 081/11/02,FELDA LEPAR UTARATIGA,SEK. KEB. LKTP LEPAR UTARA 8,,1046,1038,8,0,UMNO,AHMAD SHUKRI BIN ISMAIL,665,PAS,YOHANIS BIN AHMAD,373,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/03,FELDA SUNGAI TEKAM UTARA 081/11/03,FELDA SUNGAI TEKAM UTARA,SEK. KEB. LKTP TEKAM UTARA,,1543,1505,38,0,UMNO,AHMAD SHUKRI BIN ISMAIL,912,PAS,YOHANIS BIN AHMAD,593,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/04,FELDA KOTA GELANGGI 3 081/11/04,FELDA KOTA GELANGGI 3,SEK. KEB. LKTP KOTA GELANGGI 3,,1275,1245,30,0,UMNO,AHMAD SHUKRI BIN ISMAIL,685,PAS,YOHANIS BIN AHMAD,560,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/05,FELDA KOTA GELANGGI 1 081/11/05,FELDA KOTA GELANGGI 1,SEK. KEB. LKTP KOTA GELANGGI 1,,1456,1442,14,0,UMNO,AHMAD SHUKRI BIN ISMAIL,808,PAS,YOHANIS BIN AHMAD,634,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/06,PUSAT PENYELIDIKAN TUN RAZAK 081/11/06,PUSAT PENYELIDIKAN TUN RAZAK,SEK. KEB. PUSAT PENYELIDIKAN PERTANIAN TUN RAZAK,,555,554,1,0,UMNO,AHMAD SHUKRI BIN ISMAIL,370,PAS,YOHANIS BIN AHMAD,184,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/07,FELDA SUNGAI TEKAM 081/11/07,FELDA SUNGAI TEKAM,SEK. KEB. LKTP SUNGAI TEKAM,,1076,1059,17,0,UMNO,AHMAD SHUKRI BIN ISMAIL,758,PAS,YOHANIS BIN AHMAD,301,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/08,KAMPUNG PERAK 081/11/08,KAMPUNG PERAK,BALAI RAYA KAMPUNG PERAK,,115,106,9,0,UMNO,AHMAD SHUKRI BIN ISMAIL,71,PAS,YOHANIS BIN AHMAD,35,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/09,FELDAJENGKA10 081/11/09,FELDAJENGKA10,SEK. MEN. KEB. LKTP JENGKA 10,,1538,1530,8,0,UMNO,AHMAD SHUKRI BIN ISMAIL,846,PAS,YOHANIS BIN AHMAD,684,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/10,FELDAJENGKA12 081/11/10,FELDAJENGKA12,SEK. KEB. LKTP JENGKA 12,,1448,1419,28,1,UMNO,AHMAD SHUKRI BIN ISMAIL,859,PAS,YOHANIS BIN AHMAD,560,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/11,FELDAJENGKA13 081/11/11,FELDAJENGKA13,SEK. KEB. LKTP JENGKA 13,,1371,1349,22,0,UMNO,AHMAD SHUKRI BIN ISMAIL,804,PAS,YOHANIS BIN AHMAD,545,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/12,FELDAJENGKA9 081/11/12,FELDAJENGKA9,SEK. KEB. LKTP JENGKA 9,,1240,1232,8,0,UMNO,AHMAD SHUKRI BIN ISMAIL,734,PAS,YOHANIS BIN AHMAD,498,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/13,FELDAJENGKA8 081/11/13,FELDAJENGKA8,SEK. KEB. LKTP JENGKA 8,,1373,1353,20,0,UMNO,AHMAD SHUKRI BIN ISMAIL,791,PAS,YOHANIS BIN AHMAD,562,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/14,PULAU TAWAR 081/11/14,PULAU TAWAR,SEK. MEN. AGAMA PULAU TAWAR,,954,943,11,0,UMNO,AHMAD SHUKRI BIN ISMAIL,405,PAS,YOHANIS BIN AHMAD,538,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/15,BUKIT NIKMAT 081/11/15,BUKIT NIKMAT,SEK. KEB. BUKIT NIKMAT,,495,485,9,1,UMNO,AHMAD SHUKRI BIN ISMAIL,251,PAS,YOHANIS BIN AHMAD,234,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/16,FELDA JENGKA24 081/11/16,FELDA JENGKA24,SEK. KEB. LKTP JENGKA 24,,968,962,6,0,UMNO,AHMAD SHUKRI BIN ISMAIL,581,PAS,YOHANIS BIN AHMAD,381,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P081,JERANTUT,N11,PULAU TAWAR,081/11/17,DURIAN HIJAU 081/11/17,DURIAN HIJAU,SEK. KEB. DURIAN HIJAU,,202,200,2,0,UMNO,AHMAD SHUKRI BIN ISMAIL,100,PAS,YOHANIS BIN AHMAD,100,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P081,JERANTUT,N11,PULAU TAWAR,081/11/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,259,169,36,54,UMNO,AHMAD SHUKRI BIN ISMAIL,123,PAS,YOHANIS BIN AHMAD,46,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/01,CHERATING 082/12/01,CHERATING,SEK. KEB. CHERATING,,1697,1672,25,0,UMNO,MOHD HAZMI BIN YUSOF,880,PAS,ANDANSURA BIN RABU,792,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/02,SUNGAI ULAR 082/12/02,SUNGAI ULAR,SEK. KEB. SUNGAI ULAR,,1597,1586,11,0,UMNO,MOHD HAZMI BIN YUSOF,737,PAS,ANDANSURA BIN RABU,849,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/03,BALOK 082/12/03,BALOK,SEK. KEB. BALOK,,2921,2894,26,1,UMNO,MOHD HAZMI BIN YUSOF,1370,PAS,ANDANSURA BIN RABU,1524,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/04,ALOR BATU 082/12/04,ALOR BATU,SEK. KEB. JABOR,,469,462,7,0,UMNO,MOHD HAZMI BIN YUSOF,254,PAS,ANDANSURA BIN RABU,208,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/05,SUNGAI KARANG 082/12/05,SUNGAI KARANG,SEK. KEB. SUNGAI KARANG,,1936,1922,14,0,UMNO,MOHD HAZMI BIN YUSOF,999,PAS,ANDANSURA BIN RABU,923,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/06,BATU HITAM 082/12/06,BATU HITAM,SEK. MEN. KEB. BESERAH,,1381,1369,12,0,UMNO,MOHD HAZMI BIN YUSOF,634,PAS,ANDANSURA BIN RABU,735,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/07,KAMPUNG BESERAH 082/12/07,KAMPUNG BESERAH,SEK. AGAMA RAKYAT BESERAH,,2494,2471,23,0,UMNO,MOHD HAZMI BIN YUSOF,1157,PAS,ANDANSURA BIN RABU,1314,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/08,SERI PELINDONG 082/12/08,SERI PELINDONG,SEK. KEB. BESERAH,,2031,2015,16,0,UMNO,MOHD HAZMI BIN YUSOF,911,PAS,ANDANSURA BIN RABU,1104,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/09,ALORAKAR 082/12/09,ALORAKAR,KOLEJ VOKASIONAL KUANTAN,,2185,2155,30,0,UMNO,MOHD HAZMI BIN YUSOF,626,PAS,ANDANSURA BIN RABU,1529,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/10,AIR PUTIH 082/12/10,AIR PUTIH,SEK. JENIS KEB. (C) PEI CHAI,,3490,3452,36,2,UMNO,MOHD HAZMI BIN YUSOF,756,PAS,ANDANSURA BIN RABU,2696,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/11,BALOK BARU 082/12/11,BALOK BARU,SEK. KEB. BALOK MAKMUR,,1445,1435,10,0,UMNO,MOHD HAZMI BIN YUSOF,665,PAS,ANDANSURA BIN RABU,770,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/12,BALOK MAKMUR 082/12/12,BALOK MAKMUR,SEK. KEB. BALOK BARU,,1355,1346,9,0,UMNO,MOHD HAZMI BIN YUSOF,576,PAS,ANDANSURA BIN RABU,770,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N12,BESERAH,082/12/13,AIR PUTIH BARU 082/12/13,AIR PUTIH BARU,SEK. MEN. KEB. AIR PUTIH,,2062,2049,13,0,UMNO,MOHD HAZMI BIN YUSOF,447,PAS,ANDANSURA BIN RABU,1602,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P082,INDERA MAHKOTA,N12,BESERAH,082/12/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,2050,1877,73,100,UMNO,MOHD HAZMI BIN YUSOF,1347,PAS,ANDANSURA BIN RABU,530,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/01,RTP BUKITGOH 082/13/01,RTP BUKITGOH,SEK. KEB. RTP BUKIT GOH,,528,521,7,0,MCA,PANG TSU MING,328,PKR,LEE CHEAN CHUNG,181,,,0,BEBAS,MOHD SHUKRI (CMK),12,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/02,KAMPUNG PADANG 082/13/02,KAMPUNG PADANG,SEK. KEB. KAMPONG PADANG,,1767,1752,14,1,MCA,PANG TSU MING,951,PKR,LEE CHEAN CHUNG,731,,,0,BEBAS,MOHD SHUKRI (CMK),70,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/03,BUKIT ISTANA 082/13/03,BUKIT ISTANA,SEK. KEB. SUNGAI TALAM,,1059,1043,16,0,MCA,PANG TSU MING,464,PKR,LEE CHEAN CHUNG,524,,,0,BEBAS,MOHD SHUKRI (CMK),55,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/04,SEMAMBU 082/13/04,SEMAMBU,SEK. KEB. SEMAMBU,,3753,3715,38,0,MCA,PANG TSU MING,1343,PKR,LEE CHEAN CHUNG,2289,,,0,BEBAS,MOHD SHUKRI (CMK),83,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/05,BUKIT SEKILAU 082/13/05,BUKIT SEKILAU,SEK. KEB. BUKIT SEKILAU,,3144,3102,42,0,MCA,PANG TSU MING,1127,PKR,LEE CHEAN CHUNG,1867,,,0,BEBAS,MOHD SHUKRI (CMK),108,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/06,INDERA MAHKOTA 1 082/13/06,INDERA MAHKOTA 1,SEK. MEN. KEB. CENDERAWASIH,,2709,2687,21,1,MCA,PANG TSU MING,1386,PKR,LEE CHEAN CHUNG,1228,,,0,BEBAS,MOHD SHUKRI (CMK),73,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/07,BUKITUBI 082/13/07,BUKITUBI,KOMPLEKS BELIA DAN SUKAN NEGERI PAHANG,,2483,2468,15,0,MCA,PANG TSU MING,559,PKR,LEE CHEAN CHUNG,1883,,,0,BEBAS,MOHD SHUKRI (CMK),26,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/08,BUKIT SETONGKOL 082/13/08,BUKIT SETONGKOL,SEK. KEB. BUKIT SETONGKOL,,3123,3100,21,2,MCA,PANG TSU MING,1066,PKR,LEE CHEAN CHUNG,1958,,,0,BEBAS,MOHD SHUKRI (CMK),76,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/09,TAMAN LKNP 082/13/09,TAMAN LKNP,TABIKA PERPADUAN TAMAN LKNP BUKIT SETONGKOL 1 & 2,,1397,1389,8,0,MCA,PANG TSU MING,519,PKR,LEE CHEAN CHUNG,836,,,0,BEBAS,MOHD SHUKRI (CMK),34,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/10,CHENDERAWASIH 082/13/10,CHENDERAWASIH,SEK. KEB. CENDERAWASIH,,3167,3141,26,0,MCA,PANG TSU MING,1344,PKR,LEE CHEAN CHUNG,1675,,,0,BEBAS,MOHD SHUKRI (CMK),122,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/11,INDERA MAHKOTA2 082/13/11,INDERA MAHKOTA2,SEK. MEN. KEB. TENGKU PANGLIMA PERANG TENGKU MUHAMAD,,3051,3024,25,2,MCA,PANG TSU MING,1417,PKR,LEE CHEAN CHUNG,1438,,,0,BEBAS,MOHD SHUKRI (CMK),169,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P082,INDERA MAHKOTA,N13,SEMAMBU,082/13/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,1443,1249,94,100,MCA,PANG TSU MING,1049,PKR,LEE CHEAN CHUNG,143,,,0,BEBAS,MOHD SHUKRI (CMK),57,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/01,SERI KUANTAN 083/14/01,SERI KUANTAN,SEK. KEB. GALING,,2927,2904,22,1,MCA,CHANG HONG SEONG,749,PKR,SIM CHON SIANG,2155,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/02,MEDAN TOKSIRA 083/14/02,MEDAN TOKSIRA,SEK. MEN. KEB. TOK SERA,,1870,1840,30,0,MCA,CHANG HONG SEONG,918,PKR,SIM CHON SIANG,922,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/03,PERKAMPUNGAN TERATAI 083/14/03,PERKAMPUNGAN TERATAI,SEK. MEN. KEB. ALOR AKAR,,1517,1500,14,3,MCA,CHANG HONG SEONG,523,PKR,SIM CHON SIANG,977,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/04,KAMPUNG SELAMAT 083/14/04,KAMPUNG SELAMAT,SEK. MEN. AGAMAAL-EHSAN KUANTAN,,2367,2312,54,1,MCA,CHANG HONG SEONG,1204,PKR,SIM CHON SIANG,1108,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/05,BANDAR KUANTAN 083/14/05,BANDAR KUANTAN,SEK. KEB. (P) METHODIST KUANTAN,,1453,1435,16,2,MCA,CHANG HONG SEONG,424,PKR,SIM CHON SIANG,1011,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/06,LAPANG BESAR 083/14/06,LAPANG BESAR,SEK. MEN. KEB. ( P ) METHODIST KUANTAN,,1562,1545,17,0,MCA,CHANG HONG SEONG,619,PKR,SIM CHON SIANG,926,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/07,SERI BERLIAN 083/14/07,SERI BERLIAN,SEK. KEB. ST. THOMAS,,1367,1349,16,2,MCA,CHANG HONG SEONG,413,PKR,SIM CHON SIANG,936,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/08,SERI TERUNTUM 083/14/08,SERI TERUNTUM,SEK. MEN. KEB. ST. THOMAS,,712,698,14,0,MCA,CHANG HONG SEONG,257,PKR,SIM CHON SIANG,441,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/09,KAMPUNG JAWA 083/14/09,KAMPUNG JAWA,SEK. KEB. TERUNTUM,,3154,3114,40,0,MCA,CHANG HONG SEONG,964,PKR,SIM CHON SIANG,2150,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N14,TERUNTUM,083/14/10,KUBANG BUAYA 083/14/10,KUBANG BUAYA,MAKTAB REN. SAINS MARA KUANTAN,,2214,2186,28,0,MCA,CHANG HONG SEONG,564,PKR,SIM CHON SIANG,1622,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P083,KUANTAN,N14,TERUNTUM,083/14/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,1547,1450,66,31,MCA,CHANG HONG SEONG,1313,PKR,SIM CHON SIANG,137,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/01,MEDAN WARISAN 083/15/01,MEDAN WARISAN,SEK. JENIS KEB. (C) CHUNG CHING,,2126,2095,31,0,UMNO,T. ZULKIFLY BIN T. AHMAD,674,PAS,ROSLI BIN ABDUL JABAR,1421,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/02,MEDAN MAKMUR 083/15/02,MEDAN MAKMUR,SEK. MEN. KEB. TANAH PUTIH,,1569,1551,18,0,UMNO,T. ZULKIFLY BIN T. AHMAD,483,PAS,ROSLI BIN ABDUL JABAR,1068,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/03,SERI KEMUNTING 083/15/03,SERI KEMUNTING,DEWAN ORANG RAMAI SERI KEMUNTING,,803,791,11,1,UMNO,T. ZULKIFLY BIN T. AHMAD,402,PAS,ROSLI BIN ABDUL JABAR,389,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/04,TANJUNG LUMPUR 083/15/04,TANJUNG LUMPUR,SEK. KEB. TANJUNG LUMPUR,,1111,1097,14,0,UMNO,T. ZULKIFLY BIN T. AHMAD,690,PAS,ROSLI BIN ABDUL JABAR,407,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/05,TANAH PUTIH BARU 083/15/05,TANAH PUTIH BARU,SEK. KEB. TANAH PUTIH BARU,,2237,2213,21,3,UMNO,T. ZULKIFLY BIN T. AHMAD,1044,PAS,ROSLI BIN ABDUL JABAR,1169,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/06,SUNGAI ISAP 083/15/06,SUNGAI ISAP,SEK. KEB. SUNGAI ISAP MURNI,,4786,4748,34,4,UMNO,T. ZULKIFLY BIN T. AHMAD,2407,PAS,ROSLI BIN ABDUL JABAR,2341,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/07,KAMPUNG PERAMU 083/15/07,KAMPUNG PERAMU,SEK. MEN. KEB. TANJUNG LUMPUR,,2405,2372,33,0,UMNO,T. ZULKIFLY BIN T. AHMAD,1238,PAS,ROSLI BIN ABDUL JABAR,1134,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/08,KEMPADANG 083/15/08,KEMPADANG,SEK. KEB. KEMPADANG,,2286,2251,34,1,UMNO,T. ZULKIFLY BIN T. AHMAD,1191,PAS,ROSLI BIN ABDUL JABAR,1060,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P083,KUANTAN,N15,TANJUNG LUMPUR,083/15/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,346,266,39,41,UMNO,T. ZULKIFLY BIN T. AHMAD,165,PAS,ROSLI BIN ABDUL JABAR,101,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/01,TAMAN GURU 083/16/01,TAMAN GURU,SEK. MEN. KEB. PAYA BESAR,,2131,2124,7,0,UMNO,SHAFIK FAUZAN BIN SHARIF,1093,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,1031,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/02,KAMPUNG BELUKAR 083/16/02,KAMPUNG BELUKAR,SEK. KEB. BELUKAR,,3040,3013,27,0,UMNO,SHAFIK FAUZAN BIN SHARIF,1649,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,1364,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/03,KAMPUNG PAHANG 083/16/03,KAMPUNG PAHANG,SEK. JENIS KEB. (C) POOI MING,,1749,1720,29,0,UMNO,SHAFIK FAUZAN BIN SHARIF,1039,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,681,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/04,KUALA PENOR 083/16/04,KUALA PENOR,SEK. KEB. KUALA PENOR,,1046,1035,10,1,UMNO,SHAFIK FAUZAN BIN SHARIF,739,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,296,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/05,UBAI 083/16/05,UBAI,SEK. KEB. UBAI,,714,705,9,0,UMNO,SHAFIK FAUZAN BIN SHARIF,517,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,188,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P083,KUANTAN,N16,INDERAPURA,083/16/06,CHEROK PALOH 083/16/06,CHEROK PALOH,SEK. KEB. CHEROK PALOH,,628,620,8,0,UMNO,SHAFIK FAUZAN BIN SHARIF,520,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,100,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI AWAL/POS,P083,KUANTAN,N16,INDERAPURA,083/16/POS,UNDI AWAL/POS,UNDI AWAL/POS,UNDI AWAL/POS,,191,127,23,41,UMNO,SHAFIK FAUZAN BIN SHARIF,87,PAS,SYED MOHAMAD ANIS BIN SYED HUSAIN,40,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/01,KUALA KENAU 084/17/01,KUALA KENAU,SEK. KEB. SUNGAI LEMBING,,517,495,22,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,360,PAS,SULAIMAN BIN MD DERUS,135,,,0,,,0,,,0,,,0,,,0,,,0
PAHANG,UNDI BIASA,P084,PAYA BESAR,N17,SUNGAI LEMBING,084/17/02,KAMPUNG NADAK 084/17/02,KAMPUNG NADAK,SEK. KEB. NADAK,,714,709,5,0,UMNO,MD SOHAIMI BIN MOHAMED SHAH,463,PAS,SULAIMAN BIN MD DERUS,246,,,0,,,0,,,0,,,0,,,0,,,0
